"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Female",49,1,8,0,"1-2 Year","Yes",30446,7,290,1
"Male",51,1,8,0,"1-2 Year","Yes",35162,25,92,1
"Male",29,1,8,1,"< 1 Year","Yes",54449,152,164,0
"Female",26,1,21,1,"< 1 Year","No",25605,152,152,0
"Male",46,1,28,0,"1-2 Year","Yes",49838,26,88,1
"Male",52,1,11,0,"1-2 Year","Yes",38474,124,291,0
"Male",58,1,28,0,"1-2 Year","Yes",39552,26,179,0
"Female",44,1,19,1,"1-2 Year","No",2630,157,121,0
"Male",37,1,11,0,"1-2 Year","Yes",36168,124,211,0
"Female",29,1,28,0,"1-2 Year","Yes",30415,156,98,0
"Female",39,1,28,0,"1-2 Year","Yes",47980,124,66,0
"Male",57,1,28,0,"> 2 Years","Yes",58359,26,225,0
"Female",23,1,2,1,"< 1 Year","No",34245,152,91,0
"Female",60,1,7,0,"> 2 Years","Yes",43676,11,214,1
"Male",69,1,46,0,"1-2 Year","Yes",30587,26,206,1
"Female",58,1,7,0,"1-2 Year","Yes",39186,124,83,0
"Male",52,1,8,0,"1-2 Year","Yes",38875,154,236,0
"Female",36,1,43,0,"1-2 Year","Yes",43555,124,29,0
"Male",22,1,6,1,"< 1 Year","No",33303,152,107,0
"Female",23,1,41,0,"< 1 Year","Yes",44250,160,111,0
"Male",64,1,46,1,"1-2 Year","No",33523,11,14,0
"Male",43,1,33,0,"1-2 Year","Yes",2630,124,242,1
"Female",22,1,47,0,"< 1 Year","Yes",35159,152,237,0
"Female",28,1,37,0,"< 1 Year","Yes",28299,152,162,1
"Male",32,1,8,1,"< 1 Year","No",29361,157,127,0
"Male",40,1,46,0,"1-2 Year","No",23973,124,263,0
"Male",48,1,28,0,"1-2 Year","Yes",47193,26,84,1
"Male",47,1,28,1,"1-2 Year","No",27180,26,36,0
"Female",44,1,36,0,"1-2 Year","Yes",2630,157,219,1
"Male",46,1,43,0,"1-2 Year","Yes",26822,155,217,1
"Female",51,1,38,0,"1-2 Year","Yes",2630,124,206,1
"Female",41,1,9,0,"1-2 Year","Yes",2630,156,139,1
"Male",55,1,4,1,"1-2 Year","No",41069,26,113,0
"Male",22,1,41,1,"< 1 Year","No",33323,152,67,0
"Male",41,1,47,0,"1-2 Year","Yes",36066,16,136,0
"Female",54,1,6,1,"1-2 Year","No",31449,152,147,0
"Male",44,1,11,0,"1-2 Year","Yes",31453,124,168,1
"Male",47,1,28,0,"1-2 Year","Yes",2630,26,150,1
"Male",35,1,28,0,"1-2 Year","Yes",36664,26,295,1
"Male",23,1,18,0,"< 1 Year","Yes",2630,152,63,1
"Male",35,1,28,0,"1-2 Year","Yes",27996,124,274,0
"Female",38,1,28,0,"1-2 Year","Yes",40751,163,187,0
"Male",61,1,28,0,"1-2 Year","Yes",51677,122,13,0
"Female",28,1,27,1,"< 1 Year","No",2630,152,91,0
"Male",31,1,28,0,"< 1 Year","Yes",53630,124,164,0
"Male",55,1,5,1,"1-2 Year","No",30919,26,242,0
"Male",28,1,15,0,"1-2 Year","Yes",2630,157,116,1
"Male",36,1,28,0,"1-2 Year","Yes",26608,122,171,1
"Male",53,1,28,0,"1-2 Year","Yes",59378,25,19,1
"Male",33,1,8,1,"< 1 Year","No",2630,152,204,0
"Female",25,1,50,0,"< 1 Year","Yes",32325,124,53,1
"Male",21,1,28,1,"1-2 Year","Yes",23151,154,88,0
"Female",35,1,46,0,"1-2 Year","Yes",23341,124,151,0
"Male",25,1,33,1,"< 1 Year","No",34824,152,160,0
"Male",48,1,46,0,"1-2 Year","Yes",2630,26,98,1
"Male",36,1,3,0,"1-2 Year","Yes",2630,26,61,1
"Male",53,1,3,0,"1-2 Year","No",35315,124,254,0
"Male",32,1,8,0,"1-2 Year","Yes",50156,26,39,0
"Female",21,1,25,1,"< 1 Year","No",24764,152,181,0
"Female",24,1,45,0,"< 1 Year","No",29676,151,298,0
"Male",37,1,28,0,"1-2 Year","Yes",2630,124,198,1
"Male",23,1,8,1,"< 1 Year","No",2630,152,71,0
"Male",42,1,28,0,"1-2 Year","Yes",28062,124,85,1
"Male",53,1,41,0,"1-2 Year","Yes",2630,26,210,0
"Male",22,1,15,1,"< 1 Year","No",31536,152,10,0
"Male",54,1,35,0,"1-2 Year","Yes",31135,154,299,0
"Female",23,1,28,0,"< 1 Year","Yes",45121,152,111,1
"Female",69,1,30,0,"1-2 Year","Yes",40153,26,235,0
"Female",43,1,46,0,"1-2 Year","Yes",27500,122,241,0
"Male",36,1,9,1,"1-2 Year","No",32380,152,40,0
"Male",24,1,11,1,"< 1 Year","No",22537,152,174,0
"Female",37,1,39,1,"1-2 Year","No",66018,154,146,0
"Male",34,1,9,0,"1-2 Year","Yes",29646,152,90,1
"Male",49,1,28,0,"1-2 Year","Yes",36041,26,158,0
"Male",33,1,48,1,"< 1 Year","No",2630,124,283,0
"Male",25,1,8,1,"< 1 Year","No",56695,152,282,0
"Male",47,1,28,0,"> 2 Years","Yes",40604,26,244,0
"Female",32,1,28,0,"< 1 Year","Yes",2630,160,229,0
"Male",22,1,21,0,"< 1 Year","Yes",2630,152,15,0
"Female",22,1,47,0,"< 1 Year","Yes",37600,152,83,0
"Female",42,1,28,0,"1-2 Year","Yes",45945,122,140,1
"Female",44,1,28,0,"1-2 Year","Yes",40573,26,177,1
"Male",22,1,30,1,"< 1 Year","No",29705,152,50,0
"Male",77,1,15,1,"1-2 Year","No",37191,26,109,0
"Female",72,1,50,1,"1-2 Year","No",28885,8,79,0
"Female",28,1,35,0,"< 1 Year","Yes",22369,152,15,1
"Female",49,1,11,0,"1-2 Year","Yes",2630,26,220,1
"Male",39,1,28,1,"1-2 Year","No",42253,124,97,0
"Female",22,1,37,0,"< 1 Year","Yes",2630,26,261,1
"Female",29,1,8,1,"< 1 Year","No",31944,152,18,0
"Male",20,1,29,1,"< 1 Year","No",26933,160,36,0
"Male",25,1,6,0,"< 1 Year","No",32607,152,265,1
"Male",29,1,41,0,"< 1 Year","Yes",37539,154,107,1
"Female",27,1,36,1,"< 1 Year","No",39460,152,137,0
"Male",43,1,29,0,"1-2 Year","Yes",31780,26,238,1
"Female",56,1,28,0,"> 2 Years","Yes",43865,122,254,1
"Female",22,1,8,1,"< 1 Year","No",42400,152,256,0
"Female",21,1,46,1,"< 1 Year","No",40959,152,196,0
"Female",60,1,33,0,"1-2 Year","Yes",19421,26,26,1
"Male",23,1,50,1,"< 1 Year","No",35025,152,156,0
"Male",51,1,14,0,"1-2 Year","Yes",2630,26,203,1
"Male",51,1,26,0,"1-2 Year","Yes",2630,26,64,1
"Male",37,1,28,0,"1-2 Year","Yes",2630,26,118,0
"Male",42,1,45,1,"1-2 Year","No",17474,52,270,0
"Male",23,1,30,1,"< 1 Year","No",23531,152,91,0
"Female",52,1,28,0,"1-2 Year","Yes",41461,55,147,1
"Female",54,1,41,0,"1-2 Year","Yes",48750,26,161,0
"Female",41,1,28,0,"1-2 Year","Yes",38632,124,205,1
"Male",68,1,28,0,"> 2 Years","Yes",35414,124,52,1
"Female",37,1,28,0,"1-2 Year","Yes",27684,124,177,1
"Male",54,1,28,0,"> 2 Years","Yes",55249,26,94,1
"Male",44,1,28,0,"1-2 Year","Yes",38291,26,90,1
"Male",54,1,28,0,"> 2 Years","Yes",2630,26,228,0
"Female",56,1,34,0,"1-2 Year","Yes",2630,163,19,1
"Female",30,1,47,0,"1-2 Year","Yes",35408,124,256,1
"Male",40,1,28,0,"1-2 Year","Yes",29312,25,19,1
"Female",51,1,28,0,"1-2 Year","Yes",44248,26,244,1
"Female",22,1,6,1,"< 1 Year","No",28270,152,239,0
"Female",28,1,3,1,"< 1 Year","No",21353,152,100,0
"Male",77,1,28,0,"> 2 Years","Yes",28438,124,182,0
"Male",39,1,8,0,"1-2 Year","Yes",21215,156,160,1
"Male",52,1,46,0,"1-2 Year","Yes",2630,124,28,0
"Female",25,1,29,0,"< 1 Year","Yes",27275,124,72,1
"Male",37,1,15,1,"1-2 Year","No",34117,124,47,0
"Male",50,1,28,1,"1-2 Year","No",35781,125,183,0
"Male",52,1,35,0,"1-2 Year","Yes",33122,26,58,1
"Male",54,1,11,0,"1-2 Year","Yes",39384,26,77,1
"Male",31,1,30,1,"< 1 Year","No",31288,152,142,0
"Male",50,1,50,0,"1-2 Year","Yes",36440,26,221,1
"Female",47,1,34,0,"1-2 Year","Yes",27891,26,110,1
"Female",28,1,13,1,"< 1 Year","No",22163,152,151,0
"Male",66,1,28,1,"1-2 Year","No",44817,26,237,0
"Female",31,1,28,0,"< 1 Year","Yes",47425,152,150,0
"Male",25,1,30,1,"< 1 Year","No",29950,152,174,0
"Male",25,1,10,0,"< 1 Year","Yes",61396,152,292,1
"Female",24,1,8,1,"< 1 Year","No",51369,152,257,0
"Male",60,1,13,0,"> 2 Years","Yes",2630,157,49,1
"Female",50,1,28,0,"1-2 Year","Yes",41014,26,48,1
"Female",27,1,41,1,"< 1 Year","No",27773,152,246,0
"Female",36,1,28,0,"1-2 Year","Yes",43823,24,261,0
"Female",42,1,28,0,"1-2 Year","Yes",38441,122,239,1
"Female",27,1,20,1,"< 1 Year","No",2630,152,33,0
"Male",54,1,43,1,"1-2 Year","No",30482,124,73,0
"Female",25,1,11,1,"< 1 Year","No",31021,152,129,0
"Female",51,1,28,0,"> 2 Years","Yes",47791,26,209,1
"Male",34,1,8,0,"1-2 Year","Yes",29058,26,265,0
"Female",43,1,46,1,"1-2 Year","No",23824,122,28,0
"Male",47,1,35,0,"1-2 Year","Yes",42355,124,258,1
"Male",72,1,28,0,"1-2 Year","No",57451,124,174,0
"Male",54,1,28,0,"1-2 Year","Yes",37018,26,110,1
"Male",77,1,11,0,"1-2 Year","Yes",25493,26,109,0
"Male",45,1,39,0,"1-2 Year","Yes",40560,124,90,1
"Male",26,1,35,1,"< 1 Year","No",25813,152,159,0
"Female",68,1,11,0,"1-2 Year","Yes",29698,26,185,0
"Female",53,1,28,1,"1-2 Year","No",35313,26,82,0
"Male",23,1,29,1,"< 1 Year","No",34248,152,177,0
"Male",53,1,28,0,"1-2 Year","Yes",27997,26,132,1
"Male",39,1,8,0,"1-2 Year","Yes",32978,26,217,1
"Female",47,1,28,0,"> 2 Years","Yes",62755,26,110,1
"Male",72,1,28,1,"1-2 Year","No",2630,124,227,0
"Male",44,1,28,1,"1-2 Year","No",35610,26,238,0
"Female",23,1,8,1,"< 1 Year","No",30301,151,252,0
"Female",22,1,9,0,"< 1 Year","Yes",51404,152,81,0
"Female",37,1,18,0,"1-2 Year","Yes",35143,124,224,1
"Male",23,1,35,0,"< 1 Year","Yes",35906,152,146,0
"Male",44,1,28,0,"1-2 Year","Yes",39008,54,263,0
"Female",30,1,28,1,"< 1 Year","No",31984,152,128,0
"Female",39,1,50,0,"1-2 Year","Yes",35260,124,114,0
"Male",59,1,3,0,"1-2 Year","Yes",23687,26,104,1
"Male",70,1,35,0,"1-2 Year","Yes",26460,10,13,1
"Male",60,1,33,0,"1-2 Year","Yes",47887,116,93,1
"Female",71,1,28,0,"1-2 Year","Yes",41219,26,144,0
"Male",71,1,46,0,"1-2 Year","Yes",36207,26,235,0
"Male",41,1,3,0,"1-2 Year","Yes",47613,129,80,0
"Female",21,1,8,0,"< 1 Year","Yes",40224,160,188,0
"Male",65,1,30,1,"1-2 Year","No",2630,152,146,0
"Male",21,1,41,1,"< 1 Year","Yes",2630,160,165,0
"Male",35,1,8,0,"1-2 Year","Yes",38089,26,156,1
"Male",29,1,28,1,"< 1 Year","No",33537,152,90,0
"Female",42,1,28,0,"1-2 Year","Yes",35525,26,200,1
"Male",24,1,6,1,"< 1 Year","No",41523,152,64,0
"Female",27,1,37,0,"< 1 Year","Yes",24741,152,127,1
"Male",54,1,28,0,"1-2 Year","Yes",46491,56,108,1
"Female",23,1,15,1,"< 1 Year","No",35619,152,218,0
"Female",48,1,29,0,"1-2 Year","Yes",31367,26,10,1
"Female",23,1,28,0,"< 1 Year","Yes",47633,152,294,1
"Female",21,1,28,1,"< 1 Year","No",41241,152,89,0
"Female",21,1,41,0,"< 1 Year","Yes",2630,160,93,1
"Male",75,1,3,0,"1-2 Year","Yes",2630,156,88,1
"Female",45,1,28,0,"> 2 Years","Yes",40468,26,204,0
"Female",48,1,28,0,"1-2 Year","Yes",28344,124,59,1
"Male",64,1,28,0,"> 2 Years","Yes",36579,26,26,1
"Female",36,1,41,1,"1-2 Year","No",29587,26,95,0
"Male",51,1,28,0,"1-2 Year","Yes",26824,124,131,0
"Male",41,1,26,0,"1-2 Year","Yes",30727,26,170,1
"Female",37,1,28,0,"1-2 Year","Yes",29140,26,293,1
"Male",39,1,8,0,"1-2 Year","Yes",28699,30,140,1
"Male",50,1,28,0,"1-2 Year","Yes",2630,157,230,1
"Male",57,1,28,0,"1-2 Year","Yes",30250,122,179,1
"Female",25,1,41,1,"< 1 Year","No",25167,152,106,0
"Male",63,1,33,1,"1-2 Year","No",33524,26,131,0
"Female",21,1,28,0,"1-2 Year","Yes",2630,156,204,0
"Female",21,1,39,1,"< 1 Year","No",25294,152,15,0
"Male",22,1,27,0,"< 1 Year","Yes",30630,152,42,0
"Male",71,1,30,0,"1-2 Year","Yes",43128,26,171,0
"Female",23,1,24,0,"< 1 Year","Yes",2630,152,40,0
"Female",75,1,28,0,"1-2 Year","Yes",42644,24,162,0
"Male",24,1,15,1,"< 1 Year","No",51254,152,91,0
"Male",38,1,14,0,"1-2 Year","Yes",26107,124,76,0
"Male",45,1,45,0,"1-2 Year","Yes",36975,26,140,1
"Male",39,1,41,0,"1-2 Year","Yes",35506,124,151,1
"Female",26,1,6,1,"< 1 Year","No",25416,152,23,0
"Female",23,1,27,0,"< 1 Year","Yes",33921,151,57,0
"Male",28,1,22,1,"< 1 Year","No",2630,152,272,0
"Male",32,1,28,0,"< 1 Year","Yes",23726,124,160,1
"Male",55,1,28,0,"1-2 Year","Yes",39721,154,98,1
"Male",28,1,28,0,"1-2 Year","Yes",39134,124,149,1
"Female",52,1,50,0,"1-2 Year","Yes",2630,157,276,1
"Male",47,1,46,0,"1-2 Year","Yes",27867,21,165,1
"Female",42,1,28,1,"1-2 Year","No",25923,26,248,0
"Male",37,1,28,0,"1-2 Year","Yes",49301,124,267,1
"Female",39,1,28,0,"1-2 Year","Yes",52372,124,116,1
"Male",27,1,28,0,"< 1 Year","Yes",48735,156,250,0
"Male",27,1,28,0,"1-2 Year","Yes",89721,124,218,1
"Male",41,1,28,1,"1-2 Year","No",37202,26,258,0
"Male",60,1,28,0,"1-2 Year","Yes",31192,26,87,1
"Male",24,1,29,1,"< 1 Year","No",34053,152,287,0
"Male",51,1,46,0,"1-2 Year","Yes",29615,26,258,1
"Male",27,1,22,1,"< 1 Year","No",27179,152,254,0
"Male",32,1,21,0,"1-2 Year","Yes",19918,154,231,1
"Male",39,1,8,1,"1-2 Year","No",37996,152,28,0
"Male",51,1,8,1,"1-2 Year","No",2630,26,160,0
"Female",27,1,3,1,"< 1 Year","No",19380,152,282,0
"Male",43,1,28,0,"> 2 Years","Yes",57906,26,80,1
"Female",44,1,46,0,"1-2 Year","Yes",28170,124,255,1
"Female",42,1,28,0,"1-2 Year","Yes",43096,124,51,1
"Male",65,1,39,0,"1-2 Year","Yes",27671,124,209,1
"Female",25,1,28,0,"< 1 Year","Yes",2630,152,282,1
"Male",23,1,22,0,"< 1 Year","No",24009,151,200,0
"Male",44,1,28,1,"1-2 Year","No",29884,124,215,0
"Male",28,1,15,1,"< 1 Year","No",2630,160,85,0
"Male",22,1,47,0,"< 1 Year","No",28064,152,208,0
"Female",37,1,45,0,"1-2 Year","Yes",43396,124,70,1
"Male",42,1,29,0,"1-2 Year","Yes",47489,26,155,1
"Male",39,1,28,1,"1-2 Year","No",30222,154,104,0
"Male",22,1,10,0,"< 1 Year","Yes",32306,152,289,1
"Female",34,1,41,0,"1-2 Year","Yes",2630,156,138,1
"Male",42,1,46,1,"1-2 Year","No",25123,124,259,0
"Female",45,1,28,1,"1-2 Year","No",30203,26,102,0
"Male",39,1,46,0,"1-2 Year","Yes",2630,163,224,1
"Female",42,1,35,0,"1-2 Year","Yes",52599,124,198,1
"Female",22,1,28,1,"< 1 Year","No",27027,160,124,0
"Male",50,1,8,1,"1-2 Year","No",39359,124,25,0
"Female",69,1,28,0,"> 2 Years","Yes",27994,154,291,0
"Female",50,1,8,0,"1-2 Year","Yes",39603,7,298,1
"Female",37,1,8,0,"1-2 Year","Yes",36987,135,73,1
"Female",26,1,15,0,"< 1 Year","Yes",38908,152,12,1
"Male",53,1,28,0,"1-2 Year","Yes",28252,124,138,1
"Male",24,1,3,1,"< 1 Year","No",43106,152,96,0
"Male",32,1,4,0,"1-2 Year","Yes",2630,156,80,0
"Female",67,1,33,0,"1-2 Year","Yes",2630,124,244,1
"Male",23,1,24,0,"< 1 Year","Yes",44748,26,134,0
"Male",22,1,32,0,"< 1 Year","No",35651,152,170,0
"Male",28,1,28,0,"< 1 Year","Yes",52156,26,280,1
"Male",57,1,48,0,"1-2 Year","Yes",2630,26,69,1
"Female",25,1,32,0,"< 1 Year","No",34453,152,266,1
"Male",65,1,28,1,"1-2 Year","No",43755,25,175,0
"Female",23,1,14,0,"< 1 Year","Yes",34598,152,240,1
"Male",49,1,0,0,"1-2 Year","Yes",2630,26,62,1
"Male",63,1,41,1,"1-2 Year","No",2630,26,279,0
"Male",56,1,28,0,"1-2 Year","Yes",32565,26,214,1
"Female",62,1,28,0,"> 2 Years","Yes",42063,122,37,1
"Female",27,1,41,0,"< 1 Year","Yes",28955,26,151,1
"Female",37,1,28,0,"1-2 Year","Yes",36448,122,158,0
"Female",76,1,28,0,"1-2 Year","Yes",40961,124,291,0
"Male",25,1,6,1,"< 1 Year","No",28584,152,52,0
"Male",38,1,28,1,"1-2 Year","No",33201,125,27,0
"Female",44,1,15,0,"1-2 Year","Yes",32409,124,37,0
"Female",22,1,8,1,"< 1 Year","No",46338,152,26,0
"Male",75,1,10,0,"1-2 Year","Yes",30059,124,150,1
"Male",25,1,46,1,"< 1 Year","No",26557,152,113,0
"Male",23,1,8,1,"< 1 Year","No",41117,152,122,0
"Male",64,1,28,0,"1-2 Year","Yes",35110,26,67,0
"Female",22,1,45,0,"< 1 Year","Yes",25858,152,124,0
"Female",50,1,28,0,"1-2 Year","Yes",46036,122,267,1
"Male",26,1,37,1,"< 1 Year","No",43369,152,14,0
"Female",30,1,28,1,"< 1 Year","No",48215,152,62,0
"Male",28,1,28,0,"< 1 Year","Yes",23214,152,220,0
"Male",42,1,41,1,"1-2 Year","No",2630,12,221,0
"Male",62,1,28,0,"> 2 Years","Yes",39514,122,123,0
"Male",52,1,41,1,"1-2 Year","No",34923,26,256,0
"Female",21,1,8,1,"< 1 Year","No",65708,152,75,0
"Male",69,1,28,0,"1-2 Year","Yes",53663,30,162,0
"Female",50,1,28,1,"1-2 Year","No",32643,26,110,0
"Male",37,1,8,1,"1-2 Year","No",45148,124,47,0
"Male",26,1,36,1,"< 1 Year","No",47119,152,158,0
"Male",53,1,29,0,"1-2 Year","Yes",41735,124,38,1
"Female",47,1,15,0,"1-2 Year","Yes",2630,26,89,1
"Female",74,1,41,1,"1-2 Year","Yes",38370,26,185,0
"Male",34,1,28,0,"1-2 Year","Yes",78780,122,209,1
"Female",42,1,28,0,"< 1 Year","No",2630,1,271,1
"Female",39,1,27,0,"1-2 Year","Yes",30691,163,58,1
"Female",30,1,28,0,"1-2 Year","Yes",48720,26,112,1
"Male",20,1,37,0,"< 1 Year","Yes",35159,160,37,0
"Male",49,1,27,0,"1-2 Year","Yes",24568,26,150,0
"Male",29,1,40,0,"< 1 Year","Yes",38863,124,147,1
"Female",21,1,30,1,"< 1 Year","No",29107,152,55,0
"Male",46,1,29,1,"1-2 Year","No",37135,26,60,0
"Female",41,1,3,0,"1-2 Year","Yes",38404,26,128,0
"Female",43,1,15,1,"1-2 Year","No",28632,152,289,0
"Female",22,1,19,1,"< 1 Year","No",34830,152,170,1
"Female",25,1,13,0,"< 1 Year","Yes",32724,152,94,0
"Female",47,1,36,0,"1-2 Year","Yes",2630,157,239,1
"Male",25,1,33,1,"< 1 Year","No",61840,152,96,0
"Female",32,1,24,0,"< 1 Year","Yes",41559,124,136,0
"Female",27,1,28,1,"< 1 Year","No",45395,152,107,0
"Female",46,1,28,0,"1-2 Year","Yes",32295,124,215,1
"Male",30,1,21,1,"< 1 Year","No",29694,152,71,0
"Male",49,1,28,0,"1-2 Year","Yes",45609,122,217,1
"Male",47,1,28,0,"1-2 Year","Yes",42300,26,222,0
"Male",60,1,28,0,"1-2 Year","No",2630,26,234,0
"Male",33,1,28,0,"< 1 Year","Yes",47597,124,104,1
"Female",59,1,47,0,"1-2 Year","Yes",29102,124,268,1
"Female",45,1,28,0,"1-2 Year","Yes",32016,124,218,1
"Male",49,1,50,0,"1-2 Year","Yes",27948,26,96,1
"Male",40,1,14,0,"1-2 Year","Yes",2630,163,54,1
"Female",41,1,28,0,"1-2 Year","Yes",18077,154,223,1
"Male",43,1,38,0,"1-2 Year","Yes",34739,124,65,1
"Female",31,1,28,1,"< 1 Year","No",40029,152,38,0
"Female",61,1,28,0,"1-2 Year","Yes",30665,124,76,1
"Female",24,1,8,1,"< 1 Year","No",32018,152,127,0
"Male",44,1,46,0,"1-2 Year","Yes",18827,124,201,1
"Male",67,1,46,0,"> 2 Years","Yes",39475,26,261,1
"Female",32,1,28,0,"1-2 Year","Yes",24742,154,33,1
"Male",40,1,17,0,"1-2 Year","Yes",2630,157,243,1
"Male",25,1,8,0,"< 1 Year","Yes",42806,152,256,1
"Female",24,1,15,0,"< 1 Year","Yes",30624,152,227,0
"Male",51,1,24,0,"1-2 Year","Yes",29252,124,93,1
"Male",53,1,28,0,"1-2 Year","Yes",44609,122,24,1
"Male",50,1,28,0,"1-2 Year","Yes",61303,55,263,0
"Male",73,1,28,0,"1-2 Year","Yes",59190,122,13,1
"Male",42,1,50,0,"1-2 Year","Yes",2630,154,42,1
"Male",24,1,30,1,"< 1 Year","No",20938,160,92,0
"Male",37,1,9,0,"1-2 Year","Yes",38140,124,252,1
"Male",48,1,46,0,"1-2 Year","Yes",2630,124,200,1
"Male",45,1,28,0,"1-2 Year","Yes",40535,124,183,0
"Female",48,1,15,0,"1-2 Year","Yes",42313,26,216,1
"Female",52,1,41,0,"1-2 Year","Yes",27120,124,30,1
"Male",51,1,28,0,"1-2 Year","Yes",49403,26,20,1
"Female",67,1,28,1,"1-2 Year","No",50447,124,163,0
"Male",52,1,28,0,"1-2 Year","Yes",2630,124,252,1
"Female",37,1,26,0,"1-2 Year","Yes",29340,156,235,1
"Male",23,1,30,1,"< 1 Year","No",27418,152,282,0
"Female",21,1,46,1,"< 1 Year","No",31153,160,255,0
"Female",35,1,21,0,"1-2 Year","Yes",2630,124,298,1
"Female",42,1,28,0,"1-2 Year","Yes",2630,157,144,1
"Male",25,1,50,1,"< 1 Year","No",29345,152,265,0
"Female",30,1,30,0,"< 1 Year","Yes",27492,152,216,0
"Female",21,1,3,0,"< 1 Year","Yes",31199,152,299,0
"Female",25,1,24,1,"< 1 Year","No",35198,152,201,0
"Female",33,1,28,0,"1-2 Year","Yes",46059,157,235,1
"Female",25,1,39,1,"< 1 Year","No",2630,152,164,0
"Male",49,1,49,0,"1-2 Year","Yes",34014,152,110,0
"Male",63,1,28,0,"1-2 Year","Yes",54719,122,268,1
"Female",69,1,28,1,"1-2 Year","No",32565,26,118,0
"Male",48,1,28,0,"1-2 Year","Yes",2630,26,267,0
"Male",31,1,15,1,"< 1 Year","No",30465,152,25,0
"Female",59,1,28,0,"1-2 Year","Yes",54777,61,84,0
"Male",58,1,8,0,"1-2 Year","Yes",41334,26,193,0
"Male",37,1,28,0,"1-2 Year","Yes",36127,26,267,1
"Male",73,1,20,0,"> 2 Years","Yes",2630,124,278,1
"Female",31,1,18,0,"< 1 Year","Yes",2630,124,166,1
"Male",59,1,28,0,"> 2 Years","Yes",38884,26,152,1
"Female",39,1,28,0,"1-2 Year","Yes",43882,26,133,1
"Female",35,1,28,0,"1-2 Year","Yes",31192,122,185,0
"Male",71,1,28,0,"> 2 Years","Yes",37075,25,45,1
"Male",44,1,24,0,"1-2 Year","Yes",34700,145,104,1
"Female",37,1,28,0,"1-2 Year","Yes",37213,26,10,1
"Female",34,1,31,0,"1-2 Year","Yes",2630,124,90,1
"Female",45,1,8,1,"1-2 Year","No",49345,124,78,0
"Female",36,1,28,0,"1-2 Year","Yes",40857,26,190,1
"Male",41,1,28,1,"1-2 Year","No",33988,152,91,0
"Male",23,1,47,0,"< 1 Year","Yes",36720,154,29,0
"Male",55,1,41,1,"1-2 Year","No",41201,115,229,0
"Female",39,1,28,0,"1-2 Year","Yes",29427,124,70,0
"Male",25,1,41,0,"< 1 Year","Yes",29709,152,295,1
"Female",30,1,13,0,"< 1 Year","Yes",2630,152,170,0
"Male",49,1,28,0,"1-2 Year","Yes",45177,26,131,1
"Female",41,1,28,0,"1-2 Year","Yes",54916,26,121,1
"Female",21,1,15,0,"< 1 Year","No",30106,160,187,0
"Male",48,1,28,0,"1-2 Year","Yes",29584,124,65,1
"Female",40,1,28,0,"1-2 Year","Yes",2630,157,14,1
"Female",37,1,46,0,"1-2 Year","No",2630,156,119,1
"Male",22,1,46,1,"< 1 Year","No",34565,152,130,0
"Male",23,1,8,1,"< 1 Year","No",52222,152,248,0
"Female",45,1,26,0,"1-2 Year","Yes",28979,154,119,0
"Female",49,1,12,1,"1-2 Year","No",26179,124,84,0
"Male",42,1,28,0,"1-2 Year","Yes",30175,163,90,1
"Male",20,1,15,0,"< 1 Year","Yes",25878,160,118,0
"Female",47,1,28,1,"1-2 Year","No",35730,26,250,0
"Male",61,1,33,0,"1-2 Year","Yes",35240,26,259,0
"Male",53,1,28,0,"1-2 Year","Yes",28917,26,291,1
"Female",40,1,28,0,"1-2 Year","Yes",40307,122,73,0
"Female",23,1,6,1,"< 1 Year","No",26489,152,113,0
"Female",67,1,24,0,"1-2 Year","No",25917,145,192,0
"Female",48,1,28,0,"1-2 Year","Yes",57553,26,193,1
"Male",23,1,36,0,"< 1 Year","Yes",25512,152,113,0
"Female",26,1,50,1,"< 1 Year","No",19084,152,242,0
"Male",37,1,28,1,"1-2 Year","No",38167,26,50,0
"Female",24,1,27,0,"< 1 Year","Yes",2630,160,225,1
"Male",38,1,28,1,"1-2 Year","No",34730,124,179,0
"Female",49,1,28,0,"1-2 Year","Yes",40357,26,255,1
"Male",42,1,15,0,"1-2 Year","Yes",35653,86,235,1
"Male",57,1,8,0,"1-2 Year","Yes",55070,7,298,0
"Male",43,1,17,0,"1-2 Year","Yes",29409,124,215,0
"Male",34,1,28,0,"1-2 Year","Yes",37773,26,75,1
"Male",48,1,11,0,"1-2 Year","Yes",30990,124,88,1
"Male",24,1,2,1,"< 1 Year","No",22282,160,158,0
"Male",26,1,47,1,"< 1 Year","No",27152,152,78,0
"Male",31,1,41,0,"< 1 Year","Yes",25440,152,143,1
"Female",30,1,35,1,"< 1 Year","No",24079,152,292,0
"Female",39,1,29,0,"1-2 Year","Yes",43063,124,55,1
"Male",55,1,28,0,"1-2 Year","Yes",36874,26,78,1
"Male",34,1,8,0,"1-2 Year","Yes",2630,124,45,1
"Female",54,1,28,1,"1-2 Year","No",33382,26,40,0
"Male",46,1,28,0,"1-2 Year","Yes",25914,44,213,1
"Male",69,1,47,0,"1-2 Year","Yes",31103,124,83,0
"Male",30,1,33,1,"1-2 Year","No",33268,132,25,0
"Female",67,1,8,1,"1-2 Year","No",45210,26,15,0
"Female",32,1,43,0,"1-2 Year","Yes",39090,124,40,1
