"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",49,1,28,0,"1-2 Year","Yes",37920,26,209,1
"Male",72,1,35,0,"1-2 Year","Yes",42389,60,95,0
"Male",51,1,28,0,"1-2 Year","Yes",26041,26,93,1
"Male",23,1,49,0,"< 1 Year","No",25833,151,81,0
"Male",48,1,41,0,"1-2 Year","Yes",33196,26,113,0
"Female",24,1,15,1,"< 1 Year","No",38635,151,94,0
"Male",72,1,28,1,"1-2 Year","No",35191,30,176,0
"Male",51,1,28,0,"1-2 Year","Yes",29279,26,63,1
"Male",31,1,36,0,"< 1 Year","Yes",43998,152,259,0
"Male",42,1,8,0,"1-2 Year","Yes",31576,124,72,1
"Male",43,1,28,0,"1-2 Year","Yes",29096,124,33,1
"Female",22,1,15,0,"< 1 Year","Yes",23470,152,15,1
"Female",31,1,39,0,"1-2 Year","Yes",2630,157,50,1
"Female",24,1,2,1,"< 1 Year","No",30312,152,156,0
"Female",29,1,41,1,"< 1 Year","No",32882,152,198,0
"Male",32,1,8,1,"1-2 Year","No",41922,124,19,0
"Male",65,1,28,0,"1-2 Year","Yes",69856,122,283,1
"Male",53,1,32,0,"1-2 Year","Yes",33915,124,46,1
"Male",25,1,45,0,"< 1 Year","Yes",34577,152,214,0
"Male",52,1,50,1,"1-2 Year","No",2630,124,228,0
"Male",26,1,19,1,"< 1 Year","No",2630,152,239,0
"Female",54,1,28,0,"1-2 Year","Yes",2630,26,187,1
"Female",25,1,50,1,"< 1 Year","No",24913,152,85,0
"Male",66,1,28,0,"1-2 Year","Yes",29535,124,262,1
"Female",24,1,29,1,"< 1 Year","No",29235,152,277,0
"Male",55,1,27,0,"1-2 Year","Yes",34352,154,278,1
"Male",23,1,10,0,"< 1 Year","No",22683,152,75,0
"Male",27,1,30,1,"< 1 Year","No",2630,152,99,0
"Female",40,1,28,0,"1-2 Year","Yes",41593,13,19,1
"Male",45,1,39,0,"1-2 Year","Yes",2630,150,172,1
"Male",23,1,39,0,"< 1 Year","Yes",2630,26,295,0
"Male",55,1,41,0,"1-2 Year","Yes",2630,26,248,1
"Male",71,1,28,0,"1-2 Year","Yes",90834,26,101,1
"Male",46,1,8,0,"1-2 Year","Yes",41116,30,268,1
"Female",31,1,18,0,"1-2 Year","Yes",26903,155,236,1
"Female",51,1,28,0,"> 2 Years","Yes",35865,24,272,1
"Female",49,1,28,0,"1-2 Year","Yes",2630,157,37,0
"Female",41,1,39,0,"1-2 Year","Yes",2630,122,244,1
"Male",59,1,37,0,"1-2 Year","Yes",2630,26,64,1
"Female",52,1,3,0,"1-2 Year","Yes",37023,122,299,1
"Male",65,1,13,0,"1-2 Year","Yes",25514,26,26,1
"Male",35,1,2,0,"1-2 Year","Yes",34332,24,101,1
"Male",50,1,28,0,"1-2 Year","Yes",68304,26,186,1
"Male",40,1,28,0,"1-2 Year","Yes",50409,124,183,1
"Male",25,1,36,1,"< 1 Year","No",34139,152,20,0
"Male",55,1,8,0,"1-2 Year","Yes",53136,26,122,1
"Female",22,1,28,0,"1-2 Year","Yes",32945,154,240,0
"Male",56,1,33,0,"> 2 Years","Yes",31554,26,138,1
"Male",47,1,11,1,"1-2 Year","Yes",58840,124,278,0
"Female",46,1,29,0,"1-2 Year","Yes",33573,26,150,1
"Male",24,1,29,1,"< 1 Year","No",27272,152,150,0
"Female",33,1,30,0,"1-2 Year","Yes",2630,157,125,1
"Male",66,1,48,1,"1-2 Year","No",2630,13,56,0
"Male",37,1,28,1,"1-2 Year","No",38155,124,31,0
"Female",27,1,30,1,"< 1 Year","No",34505,152,53,0
"Male",37,1,8,0,"1-2 Year","Yes",27910,124,202,0
"Male",31,1,14,0,"< 1 Year","Yes",35730,152,287,1
"Male",50,1,41,0,"1-2 Year","Yes",32543,124,52,1
"Female",28,1,12,1,"< 1 Year","No",30230,152,41,0
"Male",23,1,36,0,"< 1 Year","Yes",34874,152,168,1
"Female",35,1,46,0,"1-2 Year","Yes",2630,157,57,1
"Female",20,1,12,0,"< 1 Year","No",2630,157,50,0
"Female",52,1,28,1,"1-2 Year","No",50333,124,42,0
"Male",50,1,28,0,"1-2 Year","Yes",30777,52,47,1
"Male",24,1,18,0,"< 1 Year","No",2630,152,183,1
"Female",28,1,27,0,"< 1 Year","Yes",2630,160,39,1
"Male",26,1,28,0,"< 1 Year","Yes",63238,26,56,1
"Male",34,1,49,0,"1-2 Year","Yes",26281,124,107,1
"Female",65,1,12,0,"1-2 Year","Yes",31888,26,159,1
"Male",45,1,20,0,"1-2 Year","No",2630,133,107,0
"Female",48,1,28,0,"> 2 Years","Yes",40626,124,276,1
"Male",51,1,30,0,"1-2 Year","No",26206,26,231,0
"Female",42,1,37,1,"1-2 Year","No",40213,124,80,0
"Female",34,1,30,1,"1-2 Year","No",34767,152,81,0
"Male",41,1,28,1,"1-2 Year","No",38455,26,247,0
"Female",22,1,33,1,"< 1 Year","No",2630,152,142,0
"Female",23,1,28,1,"< 1 Year","Yes",47514,152,52,0
"Male",42,1,17,0,"1-2 Year","Yes",26035,124,163,1
"Male",42,1,39,0,"1-2 Year","Yes",27736,124,222,1
"Male",25,1,11,0,"< 1 Year","Yes",32155,152,262,1
"Male",66,1,28,0,"1-2 Year","Yes",33847,122,36,1
"Female",61,1,28,0,"> 2 Years","Yes",40066,122,219,1
"Male",57,1,46,1,"1-2 Year","Yes",26501,124,16,0
"Female",77,1,37,1,"1-2 Year","No",28050,124,92,0
"Female",61,1,14,0,"1-2 Year","Yes",27022,124,224,1
"Female",42,1,28,0,"1-2 Year","Yes",35961,111,47,0
"Female",45,1,28,0,"1-2 Year","Yes",44088,26,193,1
"Female",25,1,3,0,"< 1 Year","Yes",21646,152,255,1
"Male",61,1,49,0,"1-2 Year","Yes",33660,124,155,0
"Female",48,1,46,0,"1-2 Year","Yes",26150,155,18,1
"Male",32,1,28,0,"1-2 Year","Yes",2630,124,245,1
"Female",20,1,46,0,"1-2 Year","Yes",29109,124,236,0
"Female",23,1,33,0,"< 1 Year","No",2630,1,89,0
"Female",57,1,28,0,"1-2 Year","Yes",2630,156,91,1
"Female",30,1,8,0,"< 1 Year","Yes",2630,157,207,1
"Male",72,1,39,0,"1-2 Year","Yes",57389,124,252,0
"Female",47,1,28,0,"1-2 Year","Yes",46660,26,187,1
"Male",32,1,29,0,"1-2 Year","Yes",46074,124,183,0
"Female",37,1,15,0,"1-2 Year","Yes",32903,163,16,1
"Male",47,1,47,0,"1-2 Year","Yes",31239,26,209,0
"Female",49,1,28,0,"1-2 Year","Yes",23919,26,23,1
"Female",25,1,28,0,"< 1 Year","Yes",52603,152,293,1
"Female",31,1,22,1,"< 1 Year","No",24041,152,251,0
"Male",26,1,41,1,"< 1 Year","No",26309,152,129,0
"Female",43,1,28,0,"1-2 Year","Yes",47119,125,38,0
"Female",48,1,28,0,"> 2 Years","Yes",45672,26,10,1
"Male",49,1,41,0,"1-2 Year","Yes",35157,26,29,0
"Female",22,1,28,1,"< 1 Year","No",58085,26,291,0
"Female",21,1,43,1,"< 1 Year","No",40419,160,95,0
"Female",35,1,41,0,"1-2 Year","Yes",39354,26,28,0
"Female",24,1,6,1,"< 1 Year","No",25161,152,90,0
"Female",39,1,35,0,"1-2 Year","Yes",60210,26,14,1
"Male",65,1,50,1,"1-2 Year","No",49073,8,246,0
"Male",46,1,28,0,"1-2 Year","No",26799,124,23,0
"Female",23,1,8,0,"< 1 Year","Yes",59541,160,268,0
"Male",23,1,28,0,"< 1 Year","Yes",65040,26,55,1
"Male",24,1,15,0,"< 1 Year","Yes",66013,152,53,1
"Male",50,1,28,0,"1-2 Year","Yes",53073,124,86,0
"Female",26,1,13,1,"< 1 Year","Yes",26862,152,167,0
"Female",31,1,46,0,"< 1 Year","Yes",2630,152,193,0
"Female",33,1,2,0,"1-2 Year","Yes",2630,157,197,1
"Female",69,1,41,1,"1-2 Year","No",31912,124,19,0
"Male",27,1,15,1,"< 1 Year","No",46383,124,298,0
"Male",70,1,28,0,"1-2 Year","No",46411,26,23,0
"Female",73,1,28,1,"1-2 Year","No",66961,26,150,0
"Female",47,1,38,0,"1-2 Year","Yes",2630,124,258,1
"Male",47,1,28,0,"> 2 Years","Yes",49766,25,102,1
"Female",40,1,8,0,"1-2 Year","Yes",37674,124,40,1
"Female",21,1,33,1,"< 1 Year","No",40615,152,226,0
"Male",61,1,50,0,"> 2 Years","Yes",33440,26,71,1
"Male",62,1,43,0,"1-2 Year","Yes",36922,26,75,0
"Male",57,1,46,0,"1-2 Year","Yes",2630,156,86,0
"Female",76,1,28,0,"1-2 Year","Yes",44211,26,139,1
"Male",39,1,28,0,"1-2 Year","Yes",38076,26,216,0
"Male",44,1,28,0,"< 1 Year","Yes",2630,124,280,1
"Male",51,1,15,0,"1-2 Year","Yes",32803,154,194,0
"Male",22,1,27,1,"< 1 Year","No",24767,152,166,0
"Female",39,1,28,1,"1-2 Year","No",56719,124,78,0
"Female",41,1,28,0,"1-2 Year","Yes",76874,26,205,1
"Male",35,1,23,0,"1-2 Year","Yes",26911,55,100,1
"Male",46,1,28,1,"1-2 Year","No",31773,26,53,0
"Male",56,1,9,0,"1-2 Year","Yes",34939,26,53,1
"Male",24,1,8,1,"< 1 Year","No",86164,152,225,0
"Male",41,1,39,0,"1-2 Year","Yes",2630,157,74,1
"Male",37,1,45,1,"1-2 Year","No",2630,160,67,0
"Male",47,1,28,0,"> 2 Years","Yes",37443,124,221,1
"Female",22,1,10,0,"< 1 Year","No",33734,152,184,0
"Male",37,1,28,0,"1-2 Year","Yes",2630,156,292,1
"Male",27,1,35,0,"1-2 Year","Yes",2630,157,280,1
"Female",72,1,29,0,"1-2 Year","No",42550,26,129,0
"Male",49,1,37,0,"1-2 Year","Yes",2630,163,55,0
"Male",22,1,49,0,"< 1 Year","No",17630,152,83,0
"Male",52,1,8,0,"1-2 Year","Yes",59904,26,241,1
"Male",25,1,6,1,"< 1 Year","No",2630,152,229,0
"Male",70,1,28,1,"1-2 Year","No",2630,124,114,0
"Male",43,1,28,0,"1-2 Year","Yes",41802,124,204,0
"Male",44,1,39,0,"1-2 Year","Yes",30014,124,250,1
"Female",32,1,35,1,"< 1 Year","No",30817,152,90,0
"Male",41,1,28,0,"1-2 Year","Yes",2630,124,80,0
"Female",45,1,28,0,"1-2 Year","Yes",33596,26,96,0
"Female",32,1,37,1,"< 1 Year","No",2630,152,71,0
"Male",41,1,35,0,"1-2 Year","Yes",48614,124,24,1
"Male",61,1,41,1,"1-2 Year","No",39470,152,125,0
"Male",24,1,41,1,"< 1 Year","No",25105,152,122,0
"Female",24,1,50,0,"< 1 Year","Yes",34858,152,48,0
"Male",49,1,45,0,"1-2 Year","Yes",30874,124,70,0
"Female",37,1,46,1,"1-2 Year","Yes",24686,124,156,0
"Female",50,1,17,1,"1-2 Year","No",2630,152,271,0
"Female",60,1,28,0,"1-2 Year","Yes",22722,124,155,1
"Male",48,1,41,0,"1-2 Year","Yes",2630,124,146,0
"Male",52,1,35,0,"1-2 Year","Yes",31926,26,178,1
"Male",36,1,18,0,"1-2 Year","Yes",36525,124,69,1
"Male",34,1,32,0,"1-2 Year","Yes",2630,124,51,1
"Male",32,1,29,1,"< 1 Year","No",2630,160,296,0
"Female",23,1,33,0,"1-2 Year","Yes",2630,124,113,1
"Female",41,1,28,0,"1-2 Year","Yes",67007,26,111,1
"Male",70,1,28,1,"1-2 Year","No",35000,26,218,0
"Female",46,1,50,0,"1-2 Year","Yes",32926,152,95,1
"Female",51,1,47,1,"1-2 Year","No",38161,124,288,0
"Male",39,1,28,0,"1-2 Year","Yes",34813,26,243,1
"Female",23,1,2,1,"< 1 Year","No",35799,152,251,0
"Female",43,1,28,0,"1-2 Year","Yes",50316,26,254,1
"Female",63,1,4,0,"> 2 Years","Yes",25668,122,78,0
"Male",40,1,41,1,"1-2 Year","No",21119,124,127,0
"Male",45,1,40,1,"1-2 Year","No",2630,113,141,0
"Male",23,1,41,1,"< 1 Year","No",38599,153,172,0
"Male",46,1,28,0,"> 2 Years","Yes",64527,26,38,0
"Male",47,1,28,1,"1-2 Year","No",55453,26,201,0
"Female",72,1,28,0,"1-2 Year","Yes",48375,26,234,1
"Male",48,1,28,0,"1-2 Year","Yes",62111,124,200,0
"Male",60,1,48,0,"1-2 Year","Yes",2630,163,68,1
"Female",33,1,45,0,"1-2 Year","Yes",30047,124,57,0
"Female",23,1,15,0,"< 1 Year","Yes",26033,152,259,1
"Female",47,1,28,0,"1-2 Year","Yes",53405,26,178,1
"Male",32,1,35,0,"1-2 Year","Yes",24154,124,225,1
"Female",38,1,28,0,"1-2 Year","Yes",29394,124,248,1
"Female",43,1,0,0,"> 2 Years","Yes",2630,26,286,1
"Male",47,1,28,0,"1-2 Year","Yes",31881,26,45,1
"Female",26,1,39,1,"< 1 Year","No",24773,152,140,0
"Male",23,1,28,1,"< 1 Year","Yes",37554,152,159,0
"Female",58,1,28,0,"1-2 Year","Yes",27544,55,237,1
"Male",22,1,46,0,"< 1 Year","Yes",42409,152,118,1
"Female",42,1,38,1,"1-2 Year","No",2630,124,222,0
"Female",34,1,19,0,"1-2 Year","Yes",37931,124,23,1
"Female",28,1,18,1,"< 1 Year","No",50820,152,162,0
"Female",20,1,10,0,"< 1 Year","Yes",22574,160,253,0
"Male",22,1,28,1,"< 1 Year","No",45189,160,198,0
"Male",24,1,37,0,"< 1 Year","No",21566,152,156,0
"Male",75,1,8,1,"1-2 Year","No",35986,26,118,0
"Female",62,1,3,0,"1-2 Year","Yes",29371,163,120,1
"Female",22,1,36,1,"< 1 Year","No",31642,152,214,0
"Female",28,1,29,0,"< 1 Year","Yes",2630,152,255,1
"Female",23,1,28,0,"< 1 Year","Yes",38316,154,279,1
"Female",49,1,28,0,"1-2 Year","Yes",38036,26,242,1
"Male",60,1,48,0,"1-2 Year","Yes",2630,26,89,1
"Female",33,1,28,0,"< 1 Year","Yes",38378,124,26,1
"Female",24,1,41,1,"< 1 Year","No",40992,152,148,0
"Male",64,1,28,0,"1-2 Year","Yes",46160,26,297,1
"Female",36,1,4,0,"1-2 Year","Yes",25807,124,141,1
"Female",37,1,46,0,"1-2 Year","Yes",2630,26,299,0
"Male",40,1,28,0,"1-2 Year","Yes",2630,160,204,1
"Male",23,1,23,0,"1-2 Year","Yes",2630,156,68,0
"Female",76,1,12,0,"1-2 Year","Yes",33027,150,237,0
"Male",36,1,28,0,"1-2 Year","Yes",32784,124,77,1
"Male",39,1,35,0,"1-2 Year","Yes",28776,124,136,1
"Male",52,1,28,0,"1-2 Year","Yes",41259,26,135,1
"Male",45,1,31,1,"1-2 Year","No",2630,124,240,0
"Male",29,1,30,0,"< 1 Year","Yes",35285,26,45,1
"Female",43,1,34,1,"1-2 Year","No",31456,152,26,0
"Male",67,1,31,0,"1-2 Year","No",2630,124,16,0
"Male",23,1,29,0,"< 1 Year","Yes",26843,152,281,0
"Male",43,1,8,1,"1-2 Year","No",46784,7,16,0
"Female",41,1,28,0,"1-2 Year","Yes",43052,124,22,1
"Female",41,1,28,0,"1-2 Year","Yes",2630,26,201,0
"Male",72,0,9,0,"1-2 Year","No",35950,124,250,0
"Female",38,1,14,0,"1-2 Year","Yes",2630,156,260,1
"Male",28,1,28,0,"1-2 Year","Yes",2630,157,198,1
"Male",45,1,39,0,"1-2 Year","Yes",41609,26,130,0
"Female",23,1,10,1,"< 1 Year","No",28750,152,70,0
"Male",20,1,46,1,"< 1 Year","No",26606,160,277,0
"Female",78,1,28,0,"1-2 Year","Yes",30747,26,158,0
"Female",44,1,28,0,"1-2 Year","Yes",47111,26,89,0
"Female",33,1,28,0,"< 1 Year","Yes",34800,124,205,1
"Male",23,1,49,0,"< 1 Year","Yes",31549,152,127,1
"Male",59,1,41,0,"1-2 Year","Yes",36753,124,186,1
"Female",75,1,28,0,"> 2 Years","Yes",49332,124,49,1
"Male",21,1,33,1,"< 1 Year","No",36983,152,264,0
"Female",36,1,28,0,"1-2 Year","Yes",41540,124,194,1
"Female",25,1,35,1,"< 1 Year","No",32861,152,97,0
"Female",24,1,8,0,"< 1 Year","Yes",31484,152,163,0
"Male",23,1,10,1,"< 1 Year","No",23669,152,121,0
"Female",44,1,50,0,"1-2 Year","Yes",39932,124,135,1
"Male",22,1,50,0,"< 1 Year","No",37084,152,108,0
"Male",28,1,30,0,"< 1 Year","Yes",33411,163,220,1
"Female",34,1,29,0,"1-2 Year","Yes",35996,135,44,0
"Female",20,1,8,0,"< 1 Year","Yes",34675,160,36,0
"Male",20,1,6,0,"1-2 Year","Yes",26562,163,253,1
"Male",23,1,10,1,"< 1 Year","No",33195,151,65,0
"Male",43,1,28,0,"1-2 Year","Yes",30930,26,62,0
"Male",42,1,28,0,"1-2 Year","Yes",31544,124,134,1
"Female",26,1,8,0,"< 1 Year","No",2630,152,154,0
"Female",31,1,8,1,"1-2 Year","No",45399,124,169,0
"Male",21,1,27,0,"< 1 Year","Yes",26498,152,168,0
"Male",52,1,46,0,"1-2 Year","Yes",67294,26,70,1
"Male",48,1,46,1,"1-2 Year","No",42237,124,25,0
"Male",51,1,28,0,"> 2 Years","Yes",55608,124,208,1
"Male",43,1,8,0,"1-2 Year","Yes",30443,124,93,1
"Female",66,1,29,0,"> 2 Years","Yes",29554,154,78,0
"Female",37,1,29,0,"1-2 Year","Yes",2630,156,68,0
"Female",35,1,9,0,"1-2 Year","Yes",2630,26,211,0
"Male",49,1,41,0,"1-2 Year","Yes",36775,124,65,1
"Female",23,1,28,1,"< 1 Year","No",41373,26,242,0
"Male",50,1,8,1,"1-2 Year","No",35099,81,209,0
"Female",63,1,39,0,"1-2 Year","Yes",2630,124,40,0
"Female",28,1,5,0,"< 1 Year","Yes",38965,26,132,1
"Female",21,1,25,1,"< 1 Year","No",21030,160,234,0
"Male",22,1,14,1,"< 1 Year","No",20809,152,71,0
"Female",24,1,25,0,"< 1 Year","Yes",33879,160,256,1
"Male",69,1,8,0,"> 2 Years","Yes",2630,124,56,0
"Male",48,1,35,0,"1-2 Year","Yes",57612,26,195,1
"Male",55,1,14,0,"> 2 Years","Yes",35466,122,124,0
"Female",35,1,28,0,"1-2 Year","Yes",54832,124,191,1
"Male",48,1,46,0,"1-2 Year","Yes",25006,26,36,1
"Male",56,1,8,0,"> 2 Years","Yes",40725,25,51,1
"Female",33,1,8,0,"< 1 Year","Yes",2630,154,109,0
"Male",42,1,45,0,"1-2 Year","Yes",25280,124,241,1
"Female",26,1,41,0,"< 1 Year","Yes",11979,152,284,1
"Male",69,1,20,0,"> 2 Years","Yes",2630,26,285,0
"Male",27,1,33,1,"< 1 Year","No",33247,152,59,0
"Male",62,1,28,0,"1-2 Year","Yes",38837,124,278,0
"Male",45,1,15,0,"1-2 Year","Yes",2630,26,163,1
"Male",31,1,41,1,"< 1 Year","No",28515,152,190,0
"Male",51,1,8,0,"1-2 Year","Yes",2630,124,142,0
"Male",51,1,8,0,"1-2 Year","Yes",29690,26,52,1
"Male",45,1,28,0,"1-2 Year","Yes",50890,26,207,1
"Female",25,1,12,0,"< 1 Year","Yes",23290,157,283,1
"Male",57,1,28,0,"1-2 Year","Yes",53524,124,119,1
"Female",46,1,18,0,"1-2 Year","Yes",25312,131,165,1
"Female",47,1,28,0,"> 2 Years","Yes",32307,26,81,1
"Male",23,1,28,0,"< 1 Year","Yes",56702,122,290,1
"Female",26,1,33,0,"1-2 Year","Yes",35144,124,225,1
"Male",47,1,46,1,"1-2 Year","Yes",30574,26,291,0
"Male",42,1,0,0,"> 2 Years","Yes",2630,26,171,1
"Female",51,1,43,0,"1-2 Year","Yes",20102,25,66,1
"Female",24,1,9,0,"< 1 Year","Yes",41887,152,230,0
"Female",25,1,22,1,"< 1 Year","No",41985,152,112,0
"Male",25,1,5,0,"< 1 Year","No",21752,152,81,0
"Female",21,1,47,0,"< 1 Year","Yes",38043,152,131,0
"Female",50,1,28,0,"1-2 Year","Yes",35143,124,61,1
"Male",49,1,0,1,"1-2 Year","No",2630,26,176,0
"Female",24,1,6,1,"< 1 Year","No",37175,152,100,0
"Female",39,1,50,0,"1-2 Year","Yes",43441,124,124,1
"Male",29,1,15,0,"< 1 Year","Yes",41998,124,124,0
"Male",29,1,41,0,"1-2 Year","Yes",22128,124,241,1
"Male",54,1,39,0,"1-2 Year","Yes",29292,26,200,1
"Male",59,1,2,0,"1-2 Year","Yes",32678,26,81,1
"Male",38,1,43,0,"1-2 Year","Yes",26297,26,146,1
"Female",77,1,50,1,"1-2 Year","No",37160,124,86,0
"Female",20,1,46,1,"< 1 Year","No",27389,160,77,0
"Female",29,1,15,0,"< 1 Year","Yes",44010,152,54,0
"Female",25,1,24,1,"< 1 Year","No",19034,152,106,0
"Male",44,1,28,0,"> 2 Years","Yes",45076,122,297,0
"Male",51,1,50,0,"1-2 Year","Yes",48395,124,96,0
"Female",53,1,29,1,"1-2 Year","No",40840,124,202,0
"Male",46,1,28,0,"1-2 Year","Yes",39664,124,225,0
"Female",38,1,3,1,"1-2 Year","No",20521,124,284,0
"Male",66,1,7,0,"1-2 Year","Yes",69798,26,296,0
"Female",24,1,28,0,"< 1 Year","Yes",52816,152,236,1
"Male",28,1,31,0,"1-2 Year","Yes",2630,26,85,1
"Female",36,1,28,0,"1-2 Year","Yes",22365,26,298,1
"Female",25,1,37,0,"< 1 Year","No",34724,26,21,0
"Male",45,1,28,0,"1-2 Year","Yes",35020,124,100,0
"Female",24,1,33,1,"< 1 Year","No",26299,152,276,0
"Female",23,1,30,1,"< 1 Year","No",29721,152,14,0
"Female",56,1,28,0,"> 2 Years","Yes",50687,26,215,0
"Female",22,1,29,1,"< 1 Year","No",37842,152,135,0
"Female",24,1,3,0,"< 1 Year","Yes",29526,152,163,1
"Female",43,1,8,0,"1-2 Year","Yes",49222,124,125,0
"Female",43,1,28,0,"1-2 Year","Yes",40779,124,137,1
"Female",46,1,36,0,"1-2 Year","Yes",2630,156,254,1
"Female",22,1,8,0,"< 1 Year","Yes",67974,152,243,1
"Male",46,1,43,0,"1-2 Year","Yes",2630,124,63,1
"Female",36,1,8,1,"1-2 Year","No",48499,124,214,0
"Male",78,1,28,0,"1-2 Year","No",30992,124,82,0
"Male",21,1,32,0,"< 1 Year","Yes",31508,152,112,1
"Male",23,1,8,1,"< 1 Year","No",43632,152,175,0
"Male",24,1,15,1,"< 1 Year","No",33057,152,145,0
"Female",59,1,28,1,"1-2 Year","No",30640,26,146,0
"Male",29,1,38,1,"< 1 Year","No",2630,152,126,0
"Female",25,1,41,1,"< 1 Year","No",42337,152,122,0
"Male",56,1,41,0,"1-2 Year","Yes",36638,26,234,0
"Male",29,1,8,0,"< 1 Year","Yes",27973,124,210,1
"Male",52,1,35,0,"1-2 Year","Yes",38136,101,232,0
"Female",28,1,47,1,"< 1 Year","No",25209,152,211,0
"Female",60,1,39,0,"1-2 Year","Yes",37592,124,51,0
"Female",25,1,45,1,"< 1 Year","No",23900,152,203,0
"Female",22,1,28,0,"1-2 Year","Yes",22485,154,157,1
"Male",46,1,28,0,"1-2 Year","Yes",34660,26,280,1
"Male",52,1,28,0,"> 2 Years","Yes",30212,26,161,1
"Male",46,1,46,0,"1-2 Year","Yes",27856,163,77,1
"Male",60,1,28,0,"1-2 Year","Yes",42937,13,238,1
"Male",23,1,8,1,"< 1 Year","No",27955,152,188,0
"Male",80,1,28,0,"> 2 Years","Yes",52118,13,140,1
"Female",23,1,41,1,"< 1 Year","No",29385,152,176,0
"Female",37,1,28,0,"1-2 Year","Yes",36132,124,194,1
"Male",44,1,28,0,"1-2 Year","No",30689,26,150,1
"Male",61,1,15,0,"1-2 Year","Yes",51846,14,187,1
"Female",25,1,48,1,"< 1 Year","No",2630,152,41,0
"Male",50,1,8,0,"> 2 Years","Yes",41217,124,281,1
"Female",43,1,33,0,"1-2 Year","Yes",26974,124,205,1
"Male",61,1,28,1,"1-2 Year","No",29431,25,58,0
"Male",59,1,28,0,"> 2 Years","Yes",38118,26,74,0
"Male",49,1,40,0,"> 2 Years","Yes",2630,124,277,0
"Female",34,1,9,0,"1-2 Year","Yes",32411,16,111,0
"Female",28,1,15,1,"< 1 Year","No",48578,152,155,0
"Male",21,1,37,0,"< 1 Year","Yes",37477,152,286,0
"Male",55,1,47,0,"1-2 Year","Yes",37335,124,124,1
"Male",49,1,28,0,"1-2 Year","Yes",44048,26,89,1
"Female",37,1,41,0,"1-2 Year","Yes",32867,124,179,1
"Male",61,1,28,1,"1-2 Year","No",44360,60,161,0
"Female",46,1,28,0,"1-2 Year","Yes",38787,26,37,0
"Female",27,1,22,1,"< 1 Year","No",25803,152,247,0
"Male",45,1,18,0,"1-2 Year","No",2630,124,240,1
"Female",27,1,50,1,"< 1 Year","No",30247,152,275,0
"Female",43,1,35,0,"1-2 Year","Yes",37987,10,102,1
"Male",31,1,41,1,"< 1 Year","No",36363,160,250,0
"Female",21,1,3,0,"< 1 Year","Yes",30961,160,295,0
"Female",22,1,29,0,"< 1 Year","Yes",38296,26,221,1
"Male",52,1,24,0,"> 2 Years","Yes",50007,26,90,1
"Female",25,1,28,0,"< 1 Year","Yes",25975,124,25,0
"Male",39,1,8,0,"1-2 Year","Yes",48824,26,30,0
"Male",48,1,46,0,"1-2 Year","Yes",33335,11,187,0
"Male",59,1,28,0,"1-2 Year","Yes",45957,26,17,1
"Male",26,1,46,0,"< 1 Year","Yes",2630,156,213,1
"Female",38,1,28,0,"1-2 Year","Yes",46333,26,38,1
"Male",23,1,46,1,"< 1 Year","No",30545,152,266,0
"Female",50,1,28,0,"1-2 Year","Yes",23770,124,187,1
"Female",29,1,11,0,"1-2 Year","Yes",29593,157,103,1
"Female",48,1,11,0,"1-2 Year","Yes",25054,124,48,0
"Female",22,1,4,1,"< 1 Year","No",2630,160,32,0
"Male",46,1,13,0,"1-2 Year","Yes",36225,26,124,0
"Female",31,1,41,1,"1-2 Year","No",2630,26,109,0
"Male",35,1,28,0,"1-2 Year","Yes",34834,157,200,1
"Female",51,1,8,1,"1-2 Year","No",2630,30,241,0
"Male",51,1,8,0,"1-2 Year","Yes",34724,124,63,0
"Male",25,1,41,1,"< 1 Year","No",34467,152,122,0
"Male",35,1,3,1,"1-2 Year","No",32093,124,296,0
"Male",45,1,28,0,"1-2 Year","Yes",33881,122,242,1
"Female",41,1,28,0,"1-2 Year","Yes",2630,124,81,0
"Male",40,1,28,0,"> 2 Years","Yes",63592,124,70,1
"Male",41,1,32,0,"1-2 Year","Yes",33748,124,113,1
"Male",61,1,28,0,"1-2 Year","Yes",25954,124,118,1
"Male",55,1,28,0,"1-2 Year","Yes",32044,26,80,1
"Male",64,1,28,0,"> 2 Years","Yes",44969,13,186,0
"Male",28,1,28,1,"< 1 Year","No",44090,152,200,0
"Female",57,1,28,0,"1-2 Year","Yes",45037,25,86,1
"Female",31,1,28,1,"1-2 Year","No",36796,26,149,0
"Male",47,1,28,0,"1-2 Year","Yes",35330,124,278,1
"Male",39,1,29,0,"1-2 Year","Yes",2630,156,51,0
"Female",39,1,28,1,"1-2 Year","No",31682,26,173,0
"Female",35,1,28,1,"1-2 Year","No",29815,26,258,0
"Male",51,1,39,0,"1-2 Year","Yes",33389,124,92,1
"Male",42,1,41,0,"1-2 Year","Yes",39125,26,48,0
"Female",53,1,28,0,"1-2 Year","Yes",2630,158,14,0
"Male",24,1,37,0,"< 1 Year","Yes",2630,152,285,0
"Female",35,1,49,0,"1-2 Year","Yes",2630,156,88,1
"Female",20,1,2,1,"< 1 Year","No",24614,160,222,0
"Female",62,1,3,1,"1-2 Year","No",34933,26,212,0
"Female",27,1,15,0,"1-2 Year","Yes",2630,156,181,1
"Female",41,1,41,0,"1-2 Year","Yes",33973,26,194,1
